ID_BLOQUEO|ID_PRODUCTO|ID_CUSTOMER|ID_TIPO_BLOQUEO|DESC_TIPO_BLOQUEO|ESTADO_BLOQUEO|MONTO_BLOQUEO|FECHA_INICIO|FECHA_FIN|ID_PRODUCTO_GARANTIZADO
ACLK2528023949|9827527|1868985|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528024238|9833008|38977|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|100000.00|20251007||
ACLK2528024491|9856242|1382335]901822|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1500000.00|20251007||AA25157MBNHN
ACLK2528024708|9810791|427677|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|2500.00|20251007||
ACLK2528025300|9730967|1718292|FALLECIDO|Fallecido|ACTIVO|50000.00|20251007||
ACLK2528025605|9826077|1170299|FALLECIDO|Fallecido|ACTIVO|14286.77|20251007||
ACLK2528027104|9814675|1072584|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|75000.00|20251007||
ACLK2528002194|9803109|1732651|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|4000.00|20251007||
ACLK2528002309|9729899|43316|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|100000.00|20251007||
ACLK2528075224|9823656|982969|FALLECIDO|Fallecido|ACTIVO|2500.00|20251007||
ACLK2528073384|9816716|417700]1581333|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|233408.17|20251007||AA24242MR5K0
ACLK2528019059|9739570|344799|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1800000.00|20251007||AA251574PJ9G
ACLK2528020002|9791682|104994|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528020354|9824822|901196|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|400000.00|20251007||AA241104K5CM
ACLK2528020834|9729627|1328443|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|22526.85|20251007||
ACLK2528021065|9789137|1916454|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|237000.00|20251007||AA242401VVCD
ACLK2528022135|9789899|701273|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|5300000.00|20251007||AA24044FC42H
ACLK2528023022|9791598|1230322|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528023099|9838544|701242]1466985|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|188495.00|20251007||
ACLK2528023534|9792296|794075|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|30000.00|20251007||
ACLK2528024047|9775082|746972|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|30000.00|20251007||
ACLK2528025045|9842903|1961395|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528027018|9849149|1286924|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|150000.00|20251007||
ACLK2528027053|9824760|1084131|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528027379|9793083|993199]1163899|FALLECIDO|Fallecido|ACTIVO|1500000.00|20251007||
ACLK2528027508|9818882|1684174|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528002021|9853642|1878284|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|285000.00|20251007||
ACLK2528002489|9836810|145180]800031|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|2500.00|20251007||
ACLK2528019129|9740188|1683091|FALLECIDO|Fallecido|ACTIVO|36334.73|20251007||
ACLK2528019785|9832411|1021953|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528020932|9752951|660392|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|138000.00|20251007||AA25035YVNCR
ACLK2528021051|9817399|1800269|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528021300|9791324|1437026|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|113700.00|20251007||
ACLK2528021611|9862856|365855]613764|FALLECIDO|Fallecido|ACTIVO|90000.00|20251007||
ACLK2528022051|9857107|177558]781957|FALLECIDO|Fallecido|ACTIVO|658000.00|20251007||
ACLK2528023055|9822653|2317830|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528023293|9846716|1739147|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|33000.00|20251007||
ACLK2528025445|9823250|79062|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528026752|9798616|351783|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1000000.00|20251007||AA23202NFSFB
ACLK2528027019|9818350|1845709|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528002373|9856983|203569|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|10000.00|20251007||
ACLK2528089392|9739154|338509|FALLECIDO|Fallecido|ACTIVO|290000.00|20251007||
ACLK2528089516|9833421|820637|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528089571|9754757|925393|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528090348|9761444|1880712|OBSERVADO|Observado|ACTIVO|300000.00|20251007||
ACLK2528018810|9821716|1039098|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|85000.00|20251007||
ACLK2528018954|9844183|67486|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|757500.00|20251007||
ACLK2528018992|9846545|790765|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|23000.00|20251007||
ACLK2528019673|9730513|1405753|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12000.00|20251007||
ACLK2528019859|9788631|1532880|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|17000.00|20251007||
ACLK2528020001|9838090|846640|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|100000.00|20251007||AA24242CY77Z
ACLK2528020335|9808524|268544|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|10000.00|20251007||
ACLK2528020971|9790150|126685|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12500.00|20251007||
ACLK2528021415|9742859|1032675|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|500000.00|20251007||AA24201LQRS9
ACLK2528021514|9853133|633783]279321|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|20000000.00|20251007||
ACLK2528021667|9825370|694323|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528022027|9813266|1210110|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|49324.00|20251007||
ACLK2528022062|9737902|583372|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|100000.00|20251007||
ACLK2528022601|9818723|1180308|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528022686|9859957|24899|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|759884.99|20251007||
ACLK2528023357|9843422|1397077|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|25000.00|20251007||
ACLK2528024409|9816977|2312284|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528025009|9841389|660733|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528025573|9804324|487991|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|270000.00|20251007||
ACLK2528002042|9716229|1794335]250515|FALLECIDO|Fallecido|ACTIVO|100000.00|20251007||
ACLK2528089528|9822355|885102|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528089755|9810390|1173965|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|300000.00|20251007||AA24201HRBBQ
ACLK2528020447|9809869|1460516]195939|FALLECIDO|Fallecido|ACTIVO|1000000.00|20251007||
ACLK2528020850|9840676|105945|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528021335|9801170|51185|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|5000000.00|20251007||
ACLK2528021551|9863039|2141535|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|200000.00|20251007||
ACLK2528021595|9764521|1133495|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|19000.00|20251007||
ACLK2528021970|9847105|196065|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|35000.00|20251007||AA25266Z95XB
ACLK2528022689|9825596|1788510|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|5000000.00|20251007||AA25090Y5PJ5
ACLK2528023550|9773294|1347090|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|20000.00|20251007||
ACLK2528023751|9839266|971066|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|170000.00|20251007||
ACLK2528024488|9822952|1691807|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|60000.00|20251007||
ACLK2528024492|9823734|279299]623153|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|2000000.00|20251007||
ACLK2528024976|9854534|1761923|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528025703|9856036|2168446|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12500.00|20251007||
ACLK2528027364|9838067|334473|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|40000.00|20251007||
ACLK2528089387|9837928|780380|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528018769|9774843|819194|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1300000.00|20251007||AA23202GJN91
ACLK2528019780|9825531|719178|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|500000.00|20251007||AA25234173F2
ACLK2528020003|9736768|905154|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|1000000.00|20251007||
ACLK2528020041|9823721|1064151|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|5000000.00|20251007||AA242010KQRM
ACLK2528020796|9829790|1176560|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528022600|9785475|7196|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|5000000.00|20251007||
ACLK2528023109|9808569|180186|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528026677|9843757|6573|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|755.41|20251007||
ACLK2528089544|9855717|1592831|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|200000.00|20251007||
ACLK2528020303|9761663|303594|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528023160|9836809|1617212|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528024064|9846779|1158855]1208125|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|2032373.09|20251007||
ACLK2528024450|9804826|1526506|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|500000.00|20251007||
ACLK2528024528|9803984|1741251|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|800000.00|20251007||AA24110WZ6ZF
ACLK2528024897|9818082|1941041|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|25000.00|20251007||
ACLK2528025113|9789501|1576083|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|40000.00|20251007||
ACLK2528025973|9853686|1563550|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528026560|9828243|1568246|FALLECIDO|Fallecido|ACTIVO|60000.00|20251007||
ACLK2528018929|9743559|582867|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|600000.00|20251007||
ACLK2528019270|9810053|667538|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|50000.00|20251007||
ACLK2528019400|9718157|1332664|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528020334|9794443|1089498|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|2500000.00|20251007||AA24296NBW92
ACLK2528022830|9810653|635935]551779|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|12300000.00|20251007||AA251572472V
ACLK2528022948|9771188|818930|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|125000.00|20251007||
ACLK2528025123|9809695|1219600]1616001|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|725000.00|20251007||
ACLK2528026558|9822988|289420|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528026810|9804058|1139363|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528002064|9851675|372402|OBSERVADO|Observado|ACTIVO|51887.14|20251007||
ACLK2528020564|9793264|495473|OBSERVADO|Observado|ACTIVO|5000.00|20251007||
ACLK2528021081|9860176|1568609|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|1584.89|20251007||
ACLK2528021647|9728694|249886]859214|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|289065.20|20251007||AA24306Y8CXX
ACLK2528022663|9801196|27535|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|100000.00|20251007||
ACLK2528022874|9730619|1782514|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|100000.00|20251007||
ACLK2528023560|9823232|1764371]1484554|FALLECIDO|Fallecido|ACTIVO|2010000.00|20251007||
ACLK2528023710|9776435|721215|FALLECIDO|Fallecido|ACTIVO|150000.00|20251007||
ACLK2528023953|9861270|414853|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|11879767.00|20251007||AA25042WPMTP
ACLK2528026900|9743641|1788869|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|3000000.00|20251007||AA23314TD3WQ
ACLK2528026955|9821259|551710|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528027100|9814392|67633|CONGELAMIENTO.FONDOS|Congelamiento de fondos SIB|ACTIVO|5003713.13|20251007||
ACLK2528027220|9853621|1272448|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|547000.00|20251007||AA232026JXG0
ACLK2528002416|9841199|2240320|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|150000.00|20251007||AA252346JMJJ
ACLK2528089701|9847103|1290182|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|8000.00|20251007||AA23202D6Q11
ACLK2528090330|9743859|1304273|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|100000.00|20251007||
ACLK2528018978|9844171|333031|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|22500.00|20251007||
ACLK2528019094|9811878|1238920|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|23561.37|20251007||
ACLK2528019420|9740233|621597|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|51448.68|20251007||
ACLK2528019915|9807396|1412450|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1000000.00|20251007||AA23314PV62G
ACLK2528020484|9814596|2103620|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|150000.00|20251007||
ACLK2528022424|9729500|1876171|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|100000.00|20251007||
ACLK2528023901|9770852|915677|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|30000.00|20251007||
ACLK2528024307|9755911|67709|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|5000000.00|20251007||
ACLK2528024704|9739025|1487615]1482202]1496756|FALLECIDO|Fallecido|ACTIVO|602952.89|20251007||
ACLK2528024940|9792646|2320256|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|60000.00|20251007||
ACLK2528026405|9772332|1313352|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528027136|9813615|1167477|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|100000.00|20251007||
ACLK2528027510|9841361|503652|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|90000.00|20251007||AA2505014037
ACLK2528002036|9804714|647840|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1000000.00|20251007||AA24246XR51L
ACLK2528002190|9745202|1800967|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|50000.00|20251007||
ACLK2528002553|9807973|2409549|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|20000000.00|20251007||
ACLK2528089487|9809117|725989|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|170000.00|20251007||AA24157VVLJ6
ACLK2528019950|9800311|378615]1412090|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|3000000.00|20251007||AA25234PF292
ACLK2528020131|9848088|1799701]382541|FALLECIDO|Fallecido|ACTIVO|5400.00|20251007||
ACLK2528020290|9816943|2184687|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528020570|9778454|1169355|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|25000.00|20251007||
ACLK2528020592|9853472|522404|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|1500000.00|20251007||
ACLK2528020910|9843274|863583|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528021157|9854361|480210|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|500000.00|20251007||AA23314T0J76
ACLK2528021458|9857056|1967491|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528021785|9862594|981951|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|15000.00|20251007||
ACLK2528021911|9814646|1919837|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|875000.00|20251007||AA25157Q81PJ
ACLK2528022050|9795673|469817|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|112000.00|20251007||
ACLK2528022278|9735992|1387507]1644840|FALLECIDO|Fallecido|ACTIVO|250000.00|20251007||
ACLK2528022338|9803821|892891|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528023030|9800603|1611074|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|6000000.00|20251007||AA2501430LCS
ACLK2528023530|9792099|5268|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|237157.75|20251007||
ACLK2528023572|9822691|870976|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|50000.00|20251007||AA24201G5MJM
ACLK2528024011|9803975|21728|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|514000.00|20251007||
ACLK2528026890|9822098|1641561|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528027055|9793479|7196|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|178054.03|20251007||
ACLK2528002291|9816345|559309|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528002301|9809087|1960409|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|100000.00|20251007||
ACLK2528002580|9828198|564952|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|10000.00|20251007||AA2526169V3L
ACLK2528002588|9840496|1461464|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528073436|9802506|27704|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|122639.96|20251007||
ACLK2528089429|9744887|1585444|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528089964|9824218|1288928|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12000.00|20251007||
ACLK2528090086|9825792|1243912]1627352|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|300152.41|20251007||AA25225NZLDJ
ACLK2528018760|9820459|1249532|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528019286|9752310|1586002|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|30000.00|20251007||
ACLK2528019939|9823684|586690|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528020270|9772638|234097|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|25000.00|20251007||
ACLK2528020675|9842950|11710|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|50000000.00|20251007||
ACLK2528022587|9817499|684732|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|115000.00|20251007||
ACLK2528023537|9826019|1628374|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|30000.00|20251007||
ACLK2528025845|9807029|1694112|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|55000.00|20251007||
ACLK2528002502|9767352|1085982|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528090050|9797565|162469|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12500.00|20251007||
ACLK2528019760|9793383|1305349|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|100000.00|20251007||AA250417SXXJ
ACLK2528020158|9770177|665738|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|18000.00|20251007||
ACLK2528022019|9850766|2032287|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|652310.77|20251007||AA2505546YCH
ACLK2528022303|9832083|7465|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|1700000.00|20251007||
ACLK2528023809|9788808|66031|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|25000.00|20251007||
ACLK2528024892|9737172|1354164|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|62500.00|20251007||
ACLK2528025589|9853158|313259|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|10000.00|20251007||
ACLK2528027031|9827647|2060983|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|6020349.56|20251007||AA24110SM8GX
ACLK2528027138|9788718|659994|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|10000000.00|20251007||
ACLK2528027300|9730892|654689|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|25000.00|20251007||
ACLK2528027438|9813807|1604187|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528002264|9851107|770487|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|11000.00|20251007||
ACLK2528002330|9831715|1286465|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|16894.00|20251007||
ACLK2528002396|9789531|1445876|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528089901|9794797|2062590]100314]2254165|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|3500000.00|20251007||
ACLK2528019657|9854539|792874|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528020049|9853507|1790564|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|219548.36|20251007||
ACLK2528020683|9784580|2172642]2172714|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|300000.00|20251007||AA25269HJR06
ACLK2528020965|9834001|1527782|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|2000000.00|20251007||AA25181FX0CH
ACLK2528021702|9816929|774831|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|30000.00|20251007||
ACLK2528022725|9853534|1700083|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|5000000.00|20251007||
ACLK2528023092|9814913|2337457|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528024000|9815519|585211|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|30000.00|20251007||
ACLK2528026940|9795121|1348332|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528027010|9800461|534271]359677|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|2500.00|20251007||AA25157GK4BY
ACLK2528002498|9815962|1278413|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|1425000.00|20251007||
ACLK2528018920|9789770|702623|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528019075|9734682|1044564]985644|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|500000.00|20251007||AA24320947TY
ACLK2528019782|9829501|1175959|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|50000.00|20251007||
ACLK2528020004|9728701|1688418|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|100000.00|20251007||
ACLK2528021036|9830031|655050|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|40000.00|20251007||
ACLK2528022398|9790219|586310|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12000.00|20251007||
ACLK2528022849|9825093|1550207]660760|FALLECIDO|Fallecido|ACTIVO|100000.00|20251007||
ACLK2528022896|9845152|2206365|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|250000.00|20251007||
ACLK2528023520|9860590|444307|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528024725|9808160|32054|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|200000.00|20251007||
